path	sentence	set
common_voice_en_37908214.mp3	Operation of the cut falls upon three government agencies.	train
common_voice_en_37570307.mp3	Port of the Thigh it came to be called where his thigh washed ashore.	train
common_voice_en_37979341.mp3	Put two boxes around the pronouns.	train
common_voice_en_37457214.mp3	Stevenson is also the director of music ministries at Angeles Mesa Presbyterian Church.	train
common_voice_en_37931296.mp3	It also symbolizes patience.	train
common_voice_en_37306158.mp3	He was arrested that October and sentenced to death by a court-martial.	train
common_voice_en_37338161.mp3	This meant that the traveller would not be discovered with any medication.	train
common_voice_en_37306320.mp3	The Triumvirate find themselves-like many English Royals before them-incarcerated.	train
common_voice_en_37306132.mp3	White short and white socks complete the away kit.	train
common_voice_en_37911161.mp3	She returned to Odense and joined the local school authority.	train
common_voice_en_38007586.mp3	Smith is the author of two books: Just Give Me the Damn Ball!	train
common_voice_en_37598106.mp3	They took refuge at Castelnau-de-Montmiral.	train
common_voice_en_37882002.mp3	The Act set no limits on immigration from Latin America.	train
common_voice_en_37539797.mp3	Campeggio was born in Milan, the eldest of five sons.	train
common_voice_en_37976468.mp3	She is currently the assistant volleyball coach at the University of Cincinnati.	train
common_voice_en_37895688.mp3	He is also a handwriting analyst.	train
common_voice_en_37289449.mp3	Meanwhile, an artery from the dorsal aorta begins extending towards the mesonephric tubule.	train
common_voice_en_37477008.mp3	Alternatively, the coat can be regularly clipped with shears.	train
common_voice_en_37474342.mp3	Carlson Elementary School is located in Idaho Springs.	train
common_voice_en_37425396.mp3	It comes with the most popular Mimio studio functions pre-programmed for ease of use.	train
common_voice_en_37570239.mp3	He was the nephew of the first Baron.	train
common_voice_en_37465558.mp3	Brookvale also has four television standard light towers to allow for night games.	train
common_voice_en_37812962.mp3	Dan Lauria played Celeste's former husband, Lou Stern.	train
common_voice_en_37870572.mp3	This decision left the ban against teaching evolution in effect.	train
common_voice_en_37883368.mp3	It is also the primary home court of the Greek National Basketball Team.	train
common_voice_en_37647490.mp3	The station is reached by stairways from the street to the ticket wickets.	train
common_voice_en_37928678.mp3	Last time, we were screaming at the world.	train
common_voice_en_37336630.mp3	There are three Sunday services at Saint Thomas'.	train
common_voice_en_37900060.mp3	The term is controversial.	train
common_voice_en_37906237.mp3	It is considered the standard text in the field of artificial intelligence.	train
common_voice_en_37931292.mp3	Guerrilla forces eventually re-captured the town.	train
common_voice_en_37968610.mp3	The history of the county of Bedford mentions the church.	train
common_voice_en_37813052.mp3	Because Little Elm is rapidly growing and expanding, most of the city is new.	train
common_voice_en_37860926.mp3	Evans played high school basketball at Hobbs High School under legendary coach Ralph Tasker.	train
common_voice_en_37597969.mp3	"For example, humans are listed as ""Homo sapiens""."	train
common_voice_en_37288184.mp3	It remains a collector's item.	train
common_voice_en_37939316.mp3	This can be useful when creating probability mass functions.	train
common_voice_en_37888754.mp3	Qureshi, production assistant.	train
common_voice_en_37506010.mp3	The principal rivers in the West Siberian Plain are the Ob, Irtysh, and Yenisei.	train
common_voice_en_37598081.mp3	You show no gratitude in return for all we do for you.	train
common_voice_en_37289762.mp3	Dunning Cove itself is a structural basin.	train
common_voice_en_37640566.mp3	He succeeds his master Pierre Cochereau.	train
common_voice_en_37289156.mp3	Like any surgery, complications may include infection, blood loss, and nerve damage.	train
common_voice_en_37678235.mp3	Shops, trading posts, taverns, and other businesses once lined its busy streets.	train
common_voice_en_37900189.mp3	Essentially, the water is quite pure and inert.	train
common_voice_en_37498094.mp3	Gloria sank back into her chair.	train
common_voice_en_37846572.mp3	It was also introduced to Singapore and Brunei before the colonial days of Singapore.	train
common_voice_en_37824203.mp3	He was educated at Witton Grammar School, Northwich.	train
common_voice_en_37888185.mp3	All tracks written by Jeff Lynne.	train
common_voice_en_38008626.mp3	"He remarks that he has seen it all and calls them ""sick""."	train
common_voice_en_37952570.mp3	Flowers appear in October.	train
common_voice_en_37993619.mp3	Feral's attack does not go as planned because she passes through Wolfsbane's body.	train
common_voice_en_37978414.mp3	There are also allegations of war crimes at this time.	train
common_voice_en_37305995.mp3	Bersola-Babao added her method of raising her three-year-old son, Nio.	train
common_voice_en_37396172.mp3	Unfortunately, they are unable to remember how it went.	train
common_voice_en_37570265.mp3	This was done to allow Sophia entry into French society.	train
common_voice_en_37622631.mp3	Each category presents its own methodological problems.	train
common_voice_en_37811202.mp3	He was Chairman of The Arts Club.	train
common_voice_en_37811206.mp3	"He once referred to State legislators as ""pimps""."	train
common_voice_en_37425134.mp3	Yet others are burrowing animals, or ground-dwellers.	train
common_voice_en_37306003.mp3	He continued writing by the pen name of 'Vishnu'.	train
common_voice_en_37539692.mp3	Some models or also including sailing rigs.	train
common_voice_en_37489048.mp3	He continued his position as editor even after leaving the city for Ohio.	train
common_voice_en_37906315.mp3	Maximinus had Macedo executed nevertheless.	train
common_voice_en_37306294.mp3	Uniquely, he won his first four England caps while playing for four different clubs.	train
common_voice_en_37809759.mp3	She grew up in the Peak District and attended Repton School.	train
common_voice_en_37524000.mp3	It resembles an exaggerated version of Bhutan.	train
common_voice_en_37575622.mp3	Mills now had the light-heavyweight titles.	train
common_voice_en_37961067.mp3	The province is divided into nine districts.	train
common_voice_en_37940844.mp3	However, they found no solution, because neither side was ready to make concessions.	train
common_voice_en_37388625.mp3	The armament was mainly outdated and worn–out communication equipment of foreign production.	train
common_voice_en_37376163.mp3	Mike Rutherford referred to this album as his favourite Genesis album.	train
common_voice_en_37306167.mp3	His father was a musical theatre director in Weimar and other Southern German centers.	train
common_voice_en_37539663.mp3	He wishes to understand Western culture better and improve his English.	train
common_voice_en_37288116.mp3	"Thatcher in ""Citizen Kane"" is fussy and pompous at times."	train
common_voice_en_37288136.mp3	Co-ed crews are very popular in Snipe sailing.	train
common_voice_en_37290129.mp3	"The winner gets the title of ""Father Christmas"" while the loser loses his job."	train
common_voice_en_37565710.mp3	The glories and birth of our state are shadows, not substantial things.	train
common_voice_en_37642630.mp3	The river usually freezes in early October and stays frozen until late May.	train
common_voice_en_37387531.mp3	Pittman also had four mixed martial arts bouts.	train
common_voice_en_37523897.mp3	For his gallant conduct he was thanked by Congress.	train
common_voice_en_37870658.mp3	M Shadows' sister is Amy Sanders, who is two years younger than he is.	train
common_voice_en_37952162.mp3	We decided to fight.	train
common_voice_en_37643199.mp3	She fought to protect the traditional Oglala Lakota way of life.	train
common_voice_en_37345787.mp3	He wrote poetry in the Croatian language.	train
common_voice_en_37598305.mp3	The local council meets once a month and meetings are open to all.	train
common_voice_en_37306028.mp3	This white solid forms a monohydrate and is mildly deliquescent.	train
common_voice_en_37861833.mp3	The present Police commissioner is Ch.	train
common_voice_en_37857171.mp3	His interests include travel, cooking, choral singing and motor racing.	train
common_voice_en_37864366.mp3	Wingfield did not enjoy writing books, and much preferred writing radio scripts.	train
common_voice_en_37908349.mp3	"It was the second single issued from ""Feel the Fire""."	train
common_voice_en_37926345.mp3	One type of effect size estimator was named after Glass by Larry V. Hedges.	train
common_voice_en_37812880.mp3	He stayed in Brazil, Chile, Uruguay, Singapore and Australia.	train
common_voice_en_37640489.mp3	The League opened offices in London and later in Rochester, New York.	train
common_voice_en_37496407.mp3	The tour spawned a live album and a concert film.	train
common_voice_en_37570393.mp3	His effort having resulted in massive cellular exhaustion, Teg collapses dead.	train
common_voice_en_37387423.mp3	The town holds a special place in the history of Isabela.	train
common_voice_en_37880733.mp3	Rods are usually of ultralight to medium-heavy action.	train
common_voice_en_37289139.mp3	The constitution protects freedom of speech, press, worship, movement, and association.	train
common_voice_en_37363978.mp3	It is not known if the two works were intended to be hung together.	train
